web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781159649-49","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Lauren on Sep 21, 2025","High quality and matches description","Lauren","Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans","5 out of 5 stars","https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg","https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781159649-50","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Isel on Sep 21, 2025","Lovely colors would make a great gift","Isel","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781159649-51","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Beth on Sep 21, 2025","Already got so many compliments on this shirt. Washes well, looks great. I’m 5’2”, got a size small and it’s oversized but in a good way. Looks good with jeans or jean shorts/bike shorts.","Beth","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781159649-52","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Morgan on Sep 21, 2025","I loveeee this shirt! Very well made and arrived quickly!","Morgan","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","5 out of 5 stars","https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg","https://www.etsy.com/listing/1861685575/little-osha-butterfly-comfort-colors?ref=shop_review"
"1781159649-53","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Angelica on Sep 20, 2025","10/10 I keep coming back 🫶","Angelica","Crescent City Fans Comfort Colors Shirt, Lunathion Light It Up Shirts, SJM Inspired T Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6437698277/r/il/87f413/6437698277/il_340x270.6437698277_pfxi.jpg","https://www.etsy.com/listing/1817839499/crescent-city-fans-comfort-colors-shirt?ref=shop_review"
"1781159649-54","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Lauryn on Sep 20, 2025","Was exactly what I expected! got it for a friend for their bday and she loved it.  What excellent boiled potatoes!","Lauryn","Excellent Boiled Potatoes Comfort Colors Shirt, Pride and Prejudice Fan T Shirt, Funny Jane Austen Tee, Gift For Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6778448958/r/il/918a85/6778448958/il_340x270.6778448958_onfx.jpg","https://www.etsy.com/listing/1875249568/excellent-boiled-potatoes-comfort-colors?ref=shop_review"
"1781159649-55","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Cara on Sep 20, 2025","This item was good quality and shipped fast.","Cara","Bcba Neurodiversity Comfort Colors Shirt, Special Education Teacher Shirt, Mental Health TShirt, We Are Thrive Under Different Conditions","5 out of 5 stars","https://i.etsystatic.com/6950322456/r/il/1555b5/6950322456/il_340x270.6950322456_2ix0.jpg","https://www.etsy.com/listing/4322448509/bcba-neurodiversity-comfort-colors-shirt?ref=shop_review"
"1781159649-56","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=19","Kayla on Sep 20, 2025","My favorite shirt now, i love it very comfortable","Kayla","Jelly Jubilee Crescent City Comfort Colors Shirt, Bryce Quinlan Merch, Crescent City SJM Shirt, Jelly Jubilee Fan Club, 2 Sided Shirt","5 out of 5 stars","https://i.etsystatic.com/6150645837/r/il/70f998/6150645837/il_340x270.6150645837_byus.jpg","https://www.etsy.com/listing/1742663608/jelly-jubilee-crescent-city-comfort?ref=shop_review"
"1781159655-57","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Etsy buyer on Sep 20, 2025","Very cute! My sister loved it.","Etsy buyer","Princess Donut & Mongo Shirt Comfort Colors, New Achievement Shirt, Dungeon Crawler Carl T Shirt, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6995158969/r/il/3fe9a2/6995158969/il_340x270.6995158969_czpt.jpg","https://www.etsy.com/listing/4321846549/princess-donut-mongo-shirt-comfort?ref=shop_review"
"1781159655-58","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Larry on Sep 20, 2025","Great quality item that came in quickly and fits perfectly","Larry","Retro No Kings Since 1776 Shirt Comfort Colors, Rejecting Kings Shirt, No Kings In America 86/47, 4th Of July America Tee","5 out of 5 stars","https://i.etsystatic.com/6944028536/r/il/34a7c7/6944028536/il_340x270.6944028536_d1il.jpg","https://www.etsy.com/listing/4321251586/retro-no-kings-since-1776-shirt-comfort?ref=shop_review"
"1781159655-59","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Lydia on Sep 19, 2025","So cute and comfortable, love wearing it around the house!!","Lydia","Cat Biscuit Maker Shirt Comfort Colors, Retro Kitty Kneading T-Shirt, Cat Lover Gift, Baking Cat Shirt, Kitty Biscuits Bakery Tee","5 out of 5 stars","https://i.etsystatic.com/6939844863/r/il/4310dd/6939844863/il_340x270.6939844863_h924.jpg","https://www.etsy.com/listing/4311241305/cat-biscuit-maker-shirt-comfort-colors?ref=shop_review"
"1781159655-60","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","The on Sep 19, 2025","Excellent shirt!! Print quality is great and I love it!!","The","Velaris Starfall Festival Shirt Comfort Colors, SJM ACOTAR Merch T Shirt, The Night Court Tee, Rhysand Cassian Feyre Fan Apparel","5 out of 5 stars","https://i.etsystatic.com/7019058541/r/il/27746b/7019058541/il_340x270.7019058541_nszj.jpg","https://www.etsy.com/listing/4326355290/velaris-starfall-festival-shirt-comfort?ref=shop_review"
"1781159655-61","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","The on Sep 19, 2025","LOVE THIS!!! I get compliments everytime I wear it!!","The","Twilight Inspired City Of Forks Shirt Comfort Colors, Hoa Hoa Hoa Season T shirt, Forks Washington Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6982881340/r/il/b24101/6982881340/il_340x270.6982881340_f9tk.jpg","https://www.etsy.com/listing/4326833603/twilight-inspired-city-of-forks-shirt?ref=shop_review"
"1781159655-62","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Etsy buyer on Sep 19, 2025","Absolutely love my new shirt","Etsy buyer","I Still Read Fairy Tales Shirt Comfort Colors, Spicy Bookish Tee, Fantasy Dark Romance Smut Shirt, Book Lover Gift For Her, Bookworm Gift","5 out of 5 stars","https://i.etsystatic.com/6908845923/r/il/b663a2/6908845923/il_340x270.6908845923_gt2q.jpg","https://www.etsy.com/listing/4305201691/i-still-read-fairy-tales-shirt-comfort?ref=shop_review"
"1781159655-63","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Andrew on Sep 19, 2025","","Andrew","Retro No Kings Since 1776 Shirt Comfort Colors, Rejecting Kings Shirt, No Kings In America 86/47, 4th Of July America Tee","5 out of 5 stars","https://i.etsystatic.com/6944028536/r/il/34a7c7/6944028536/il_340x270.6944028536_d1il.jpg",""
"1781159655-64","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Ashlen on Sep 18, 2025","Absolutely loved it! Exactly what I was looking for!","Ashlen","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781159655-65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Chelsea on Sep 18, 2025","I washed this thing twice and it started falling apart. Was told it was printed on quality when this is clearly an iron on type quality. I have to rewash all the laundry that was with the shirt to clean them. Tried to get a refund, no such luck. DO NOT PURCHASE THIS! WASTE OF MONEY","Chelsea","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","1 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg",""
"1781159655-66","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","haley on Sep 18, 2025","So cute and just as expected!","haley","Custom Birthday Comfort Colors Shirt for Wizard Fans, Happee Birthdae T Shirt, Magical Cake Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6217605384/r/il/00cf47/6217605384/il_340x270.6217605384_cxut.jpg",""
"1781159655-67","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Amy on Sep 18, 2025","Great shirt. I get compliments every time I wear it.","Amy","The Thirteen Throne Of Glass Comfort Colors Shirt, Abraxos Dragon TShirt, Fantasy Floral Dragon T-Shirt, SJM Fan Gift, Bookish Merch","5 out of 5 stars","https://i.etsystatic.com/6930759387/r/il/24f45a/6930759387/il_340x270.6930759387_qg8o.jpg","https://www.etsy.com/listing/4309512488/the-thirteen-throne-of-glass-comfort?ref=shop_review"
"1781159655-68","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","Samantha on Sep 17, 2025","Quality of this shirt is amazing. Washed it a few times and it holds up really well!","Samantha","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781159655-69","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","bernice on Sep 17, 2025","As described. Great shirt quality","bernice","Shadow Daddy Romantasy Comfort Colors Shirt, Shadow Daddy Book Club T shirt, Dark Romance Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6825699176/r/il/0c77a7/6825699176/il_340x270.6825699176_bbel.jpg","https://www.etsy.com/listing/4298157013/shadow-daddy-romantasy-comfort-colors?ref=shop_review"
"1781159655-70","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=20","bernice on Sep 17, 2025","As described. Great shirt quality","bernice","It’s A Good Day To Read Shirt Comfort Colors, Cute Book Lover T-Shirt, Aesthetic Reading Tee, Bookish Gift For Readers, Teacher Shirt","5 out of 5 stars","https://i.etsystatic.com/6964632851/r/il/5dd1ed/6964632851/il_340x270.6964632851_ocq8.jpg","https://www.etsy.com/listing/4315987438/its-a-good-day-to-read-shirt-comfort?ref=shop_review"
"1781159661-71","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Eleonor on Sep 17, 2025","Didn’t received the item and although the money was refunded there was no prior indication that the store was having issues and that they were aware that the item was not going to be deliver.","Eleonor","Ruhn Danaan Knew Three Things Crescent City Comfort Colors Shirt, Ruhn Danaan Shirt, Crescent City Sjm Merch,  Valbaran Fae Crown Prince","1 out of 5 stars","https://i.etsystatic.com/6184534568/r/il/be468f/6184534568/il_340x270.6184534568_h95g.jpg","https://www.etsy.com/listing/1761365400/ruhn-danaan-knew-three-things-crescent?ref=shop_review"
"1781159661-72","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Etsy buyer on Sep 17, 2025","Order was canceled unexpectedly and never arrived. Could no longer see the store or access the item. I'm not sure what happened.","Etsy buyer","Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans","1 out of 5 stars","https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg","https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781159661-73","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Etsy buyer on Sep 17, 2025","Order was canceled unexpectedly and never arrived. Could no longer see the store or access the item. I'm not sure what happened.","Etsy buyer","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","1 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg","https://www.etsy.com/listing/1744418634/funny-astarion-game-fan-comfort-colors?ref=shop_review"
"1781159661-74","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Neda on Sep 17, 2025","This was the perfect gift. It was well printed and looked just like the picture","Neda","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781159661-75","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Samantha on Sep 16, 2025","It was a perfect gift!","Samantha","New Achievement Two-Sided Comfort Colors Shirt, Dungeon Crawler Carl T Shirt, Sci-Fi Book Lover Tee, Bookish Apparel for Book Lovers","5 out of 5 stars","https://i.etsystatic.com/6840644465/r/il/d37c18/6840644465/il_340x270.6840644465_lqum.jpg","https://www.etsy.com/listing/1903301547/new-achievement-two-sided-comfort-colors?ref=shop_review"
"1781159661-76","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Janie on Sep 16, 2025","I love this T-shirt! Comfy and perfect for lounging with a book!","Janie","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","5 out of 5 stars","https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg","https://www.etsy.com/listing/1861685575/little-osha-butterfly-comfort-colors?ref=shop_review"
"1781159661-77","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Kiara on Sep 16, 2025","Great item,  I wear it all the time!","Kiara","Gulf Of Mexico Social Club Comfort Colors Shirt, Anti Gulf Of America Shirt, Retro Mexico Gulf Shirt, Gift For Democrat, Anti Trump Shirt","5 out of 5 stars","https://i.etsystatic.com/6672158846/r/il/bfa18b/6672158846/il_340x270.6672158846_mrvw.jpg","https://www.etsy.com/listing/1865487740/gulf-of-mexico-social-club-comfort?ref=shop_review"
"1781159661-78","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Haley on Sep 16, 2025","Bought it as a gift for my little sister, and it was perfect!","Haley","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781159661-79","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Megan on Sep 16, 2025","This shirt is freakin awesome","Megan","Retro No Kings Since 1776 Shirt Comfort Colors, Rejecting Kings Shirt, No Kings In America 86/47, 4th Of July America Tee","5 out of 5 stars","https://i.etsystatic.com/6944028536/r/il/34a7c7/6944028536/il_340x270.6944028536_d1il.jpg","https://www.etsy.com/listing/4321251586/retro-no-kings-since-1776-shirt-comfort?ref=shop_review"
"1781159661-80","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Gabriella on Sep 16, 2025","Absolutely love this shirt I wear it all the time!","Gabriella","Jasmine Dragon Tea Shop Comfort Colors Shirt, Uncle Iroh Shirt Gift, Anime Lover's Gift, Uncle Iroh Tea Shop Inspired, Avatar TShirt","5 out of 5 stars","https://i.etsystatic.com/6557721462/r/il/128753/6557721462/il_340x270.6557721462_a4nm.jpg","https://www.etsy.com/listing/1842339560/jasmine-dragon-tea-shop-comfort-colors?ref=shop_review"
"1781159661-81","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Bailee on Sep 16, 2025","I originally bought it for my best friend but it shipped to me by mistake. I liked it so much I kept it and ordered it twice so I could send it to him.","Bailee","Funny Astarion Game Fan Comfort Colors Shirt, Astarion BG3 Shirts, Astarion’s Juice Box BG3 T Shirt, High Elf Gaming Apparel, Dark Humor Tee","5 out of 5 stars","https://i.etsystatic.com/6110728156/r/il/26ccf0/6110728156/il_340x270.6110728156_djcg.jpg","https://www.etsy.com/listing/1744418634/funny-astarion-game-fan-comfort-colors?ref=shop_review"
"1781159661-82","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","amber on Sep 15, 2025","This shirt is amazing!!! The material is great quality. I've had so many compliments on it already.","amber","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","5 out of 5 stars","https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg",""
"1781159661-83","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Madison on Sep 15, 2025","Everyone who sees this loves it!!","Madison","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781159661-84","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=21","Etsy buyer on Sep 15, 2025","Great t-shirt for the concert!","Etsy buyer","","5 out of 5 stars","",""
"1781159667-85","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","William on Sep 15, 2025","Love the character!  Had to have this design!","William","Xaden Riorson Comfort Colors Shirt, Funny Fourth Wing Dragon Rider Quote T Shirt, Well The Aware Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6806451734/r/il/9a903a/6806451734/il_340x270.6806451734_7kf5.jpg","https://www.etsy.com/listing/1906065927/xaden-riorson-comfort-colors-shirt-funny?ref=shop_review"
"1781159667-86","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Margot on Sep 14, 2025","Printing of the design is very light and not solid.","Margot","TSITP Cousins Beach Shirt Comfort Colors, Cousins Beach Tee, Summer I Turned Pretty Inspired Shirt, TSITP Quotes, Team Conrad Team Jeramiah","4 out of 5 stars","https://i.etsystatic.com/7059078058/r/il/75ca94/7059078058/il_340x270.7059078058_no26.jpg","https://www.etsy.com/listing/4342569946/tsitp-cousins-beach-shirt-comfort-colors?ref=shop_review"
"1781159667-87","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Kristie on Sep 14, 2025","Little bit of a shipping issue but seller rectified it and love the shirt.","Kristie","Fruit of the Spirit Shirt Comfort Colors, Christian Bible Verse Fruit T Shirt, Vintage Faith Tee, Galatians Religious Faith Apparel","5 out of 5 stars","https://i.etsystatic.com/7091212364/r/il/494606/7091212364/il_340x270.7091212364_sffp.jpg","https://www.etsy.com/listing/4348446438/fruit-of-the-spirit-shirt-comfort-colors?ref=shop_review"
"1781159667-88","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Amy on Sep 14, 2025","Looks great - fits perfect","Amy","Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee","5 out of 5 stars","https://i.etsystatic.com/6639380422/r/il/a404db/6639380422/il_340x270.6639380422_5ak9.jpg","https://www.etsy.com/listing/1873254505/onyx-storm-quest-squad-broccoli-comfort?ref=shop_review"
"1781159667-89","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Etsy buyer on Sep 14, 2025","My daughter absolutely loved the T-shirt! She’s a huge Emily Henry fan so this was the perfect gift for her!","Etsy buyer","Emily Henry Books Stamp Shirt Comfort Colors, Beach Read Shirt, Sunshine Falls Shirt, Happy Place Inspired Shirt, Book Lovers Tee","5 out of 5 stars","https://i.etsystatic.com/6913676244/r/il/617dbe/6913676244/il_340x270.6913676244_41p4.jpg","https://www.etsy.com/listing/4315416492/emily-henry-books-stamp-shirt-comfort?ref=shop_review"
"1781159667-90","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Etsy buyer on Sep 14, 2025","Fantastic shirt for my daughters first concert! 🎤","Etsy buyer","","5 out of 5 stars","",""
"1781159667-91","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Etsy buyer on Sep 13, 2025","Good quality and met my expectations","Etsy buyer","Basgiath War College 2 Sided Comfort Colors Shirt, Vintage Dragon Rider TShirt,  Fourth Wing Riders Quadrant,Trendy Book Merch,Bookish Gifts","5 out of 5 stars","https://i.etsystatic.com/6572047861/r/il/c15703/6572047861/il_340x270.6572047861_4vw6.jpg","https://www.etsy.com/listing/1834454236/basgiath-war-college-2-sided-comfort?ref=shop_review"
"1781159667-92","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Kami on Sep 13, 2025","I loved it a lot!","Kami","","5 out of 5 stars","",""
"1781159667-93","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Aliya on Sep 13, 2025","Love this print, it’s a pretty great quality T-shirt as well, feels great on. 10/10 recommend","Aliya","Aelin Galathynius Fireheart Comfort Colors Shirt, Terrasen TOG TShirt, SJM Inspire Two Sides, Kingsflame The Thirteen, Book Merch","5 out of 5 stars","https://i.etsystatic.com/6232606867/r/il/309059/6232606867/il_340x270.6232606867_nf3a.jpg","https://www.etsy.com/listing/1761371890/aelin-galathynius-fireheart-comfort?ref=shop_review"
"1781159667-94","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Amber on Sep 13, 2025","Shipped quickly, love the shirt have enjoyed wearing it.","Amber","Mr Darcy Pride and Prejudice Comfort Colors Shirt, You Have Bewitched Me T Shirt, Pemberley Jane Austen Merch, Fitzwilliam Darcy Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6781110960/r/il/6e0543/6781110960/il_340x270.6781110960_g7lr.jpg","https://www.etsy.com/listing/1899972965/mr-darcy-pride-and-prejudice-comfort?ref=shop_review"
"1781159667-95","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=16","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=22","Etsy buyer on Sep 12, 2025","My item came printed on top of another shirt. I had to file a claim with Etsy to get a refund.","Etsy buyer","Bcba Neurodiversity Comfort Colors Shirt, Special Education Teacher Shirt, Mental Health TShirt, We Are Thrive Under Different Conditions","1 out of 5 stars","https://i.etsystatic.com/6950322456/r/il/1555b5/6950322456/il_340x270.6950322456_2ix0.jpg",""
