web_scraper_order,web_scraper_start_url,pagination,data,context,buyer,title,rating,image,url
"1781160329-49","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Cassidy on Aug 25, 2025","Great shirt, exactly as described.","Cassidy","Spooky Island Comfort Colors Shirt, Halloween Disco Skull Tee, 90s Nostalgia Summer Spooky Gift, Trendy Halloween Apparel","5 out of 5 stars","https://i.etsystatic.com/7062214106/r/il/f3121a/7062214106/il_340x270.7062214106_dzh8.jpg","https://www.etsy.com/listing/4343131745/spooky-island-comfort-colors-shirt?ref=shop_review"
"1781160329-50","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Bianca on Aug 25, 2025","Great shirt.  My Granddaughter will love it being a tea fanatic!","Bianca","Jasmine Dragon Tea Shop Comfort Colors Shirt, Uncle Iroh Shirt Gift, Anime Lover's Gift, Uncle Iroh Tea Shop Inspired, Avatar TShirt","5 out of 5 stars","https://i.etsystatic.com/6557721462/r/il/128753/6557721462/il_340x270.6557721462_a4nm.jpg","https://www.etsy.com/listing/1842339560/jasmine-dragon-tea-shop-comfort-colors?ref=shop_review"
"1781160329-51","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Holly on Aug 25, 2025","Got this shirt for my girlfriend for her birthday, the print is very nice but the shirt came with a really strong plastic/chemical smell. I always wash clothes after buying, but I gen recommend doing so immediately after getting it. Otherwise, pretty solid product.","Holly","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","4 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781160329-52","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Elizabeth on Aug 25, 2025","I love this sweatshirt so much! It’s as advertised and super soft!","Elizabeth","Wizard Movie Fan Emerald City Sweatshirt, Wicked Change For Good Crewneck, Wizard University Tee, Gift For Fan","5 out of 5 stars","https://i.etsystatic.com/6598087201/r/il/c11573/6598087201/il_340x270.6598087201_ea39.jpg","https://www.etsy.com/listing/1826336153/wizard-movie-fan-emerald-city-sweatshirt?ref=shop_review"
"1781160329-53","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Sam on Aug 25, 2025","Will never purchase from this seller again","Sam","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","1 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781160329-54","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Etsy buyer on Aug 25, 2025","Got two of these short for my friend and I, we love them? Sizing if a true fit! Super comfortable and they arrived right on time.","Etsy buyer","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781160329-55","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Ashton on Aug 25, 2025","Loved everything about this shirt! I was so impressed with how fast it shipped and the quality of it! Will definitely be ordering more!","Ashton","Sunshine Daisies Butter Mellow Comfort Colors Shirt, Magic Candy Bean T Shirt, Funny Wizard Tee, Gift For HP Love","5 out of 5 stars","https://i.etsystatic.com/6890036777/r/il/062e11/6890036777/il_340x270.6890036777_1ys2.jpg","https://www.etsy.com/listing/4301408799/sunshine-daisies-butter-mellow-comfort?ref=shop_review"
"1781160329-56","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=31","Jasmine on Aug 24, 2025","Beautiful 😍 I love this","Jasmine","Jasmine Dragon Tea Shop Comfort Colors Shirt, Uncle Iroh Shirt Gift, Anime Lover's Gift, Uncle Iroh Tea Shop Inspired, Avatar TShirt","5 out of 5 stars","https://i.etsystatic.com/6557721462/r/il/128753/6557721462/il_340x270.6557721462_a4nm.jpg","https://www.etsy.com/listing/1842339560/jasmine-dragon-tea-shop-comfort-colors?ref=shop_review"
"1781160336-57","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","VANESSA on Aug 24, 2025","shirt is perfect :) shipping time frame was right on target . great gift for a book lover .","VANESSA","Chestnut Springs Series Comfort Colors Shirt For Fan, Cowboy Romance Reader Club T Shirt, Bookish Gift for Country Girl, Wishing Well Ranch","5 out of 5 stars","https://i.etsystatic.com/6712156156/r/il/fa0082/6712156156/il_340x270.6712156156_iwl5.jpg","https://www.etsy.com/listing/1873365924/chestnut-springs-series-comfort-colors?ref=shop_review"
"1781160336-58","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Christy on Aug 24, 2025","Cute! Just as pictured. Soft.","Christy","We All Swim Together Comfort Colors Shirt, Teacher Back to School Tee, Ocean Animal Classroom Shirt, Underwater Turtle Outfit","5 out of 5 stars","https://i.etsystatic.com/7003017082/r/il/78dfae/7003017082/il_340x270.7003017082_mzuw.jpg","https://www.etsy.com/listing/4332038646/we-all-swim-together-comfort-colors?ref=shop_review"
"1781160336-59","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Gabrielle on Aug 24, 2025","It’s so beautiful!! At my office we wear Disney on Fridays but everyone knows I’m the villain girl and the patients love my shirt!!","Gabrielle","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","5 out of 5 stars","https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg","https://www.etsy.com/listing/4342572065/pick-your-poison-vintage-comfort-colors?ref=shop_review"
"1781160336-60","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Etsy buyer on Aug 24, 2025","","","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg",""
"1781160336-61","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Kristen on Aug 24, 2025","Love the shirt! Great quality","Kristen","Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt","5 out of 5 stars","https://i.etsystatic.com/7059083356/r/il/48637b/7059083356/il_340x270.7059083356_pm4y.jpg","https://www.etsy.com/listing/4342570512/team-conrad-junior-mint-bear-shirt?ref=shop_review"
"1781160336-62","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Sarah on Aug 24, 2025","This is a great shirt!","Sarah","Jasmine Dragon Tea Shop Comfort Colors Shirt, Uncle Iroh Shirt Gift, Anime Lover's Gift, Uncle Iroh Tea Shop Inspired, Avatar TShirt","5 out of 5 stars","https://i.etsystatic.com/6557721462/r/il/128753/6557721462/il_340x270.6557721462_a4nm.jpg","https://www.etsy.com/listing/1842339560/jasmine-dragon-tea-shop-comfort-colors?ref=shop_review"
"1781160336-63","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Megan on Aug 24, 2025","Perfect shirt for a reader who’s favorite princess is Belle","Megan","Belle's Book Club Comfort Colors Shirt, Tale As Old As Time Belle’s Book Cafe Shirt, Belle Princess Book Tee, Book Lover Gift","5 out of 5 stars","https://i.etsystatic.com/6848416597/r/il/5da8f2/6848416597/il_340x270.6848416597_hpvs.jpg","https://www.etsy.com/listing/1904872515/belles-book-club-comfort-colors-shirt?ref=shop_review"
"1781160336-64","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Nicole on Aug 24, 2025","This shirt is so cute!! I chose Blossom and the design pops really well against that color! The shirt also fits really well and it’s super comfy. I’m so glad I got it. Highly recommend!!","Nicole","Villain Assistant Comfort Colors Shirt For Fan, Greeting From Rennedawn T Shirt, Villain Lover Tee, Funny Gift For Romantasy Book Lover","5 out of 5 stars","https://i.etsystatic.com/6567404770/r/il/5b3179/6567404770/il_340x270.6567404770_atc1.jpg","https://www.etsy.com/listing/1858558633/villain-assistant-comfort-colors-shirt?ref=shop_review"
"1781160336-65","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Karissa on Aug 24, 2025","Shirt is perfect for concert","Karissa","","5 out of 5 stars","",""
"1781160336-66","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Arielrose on Aug 24, 2025","The quality of the design is just as it shows. I am so happy that I got it just in time for the next episode this coming week :) I will order from this shop again. Also, I wear size M, but if you like shirts a little baggy then get a L","Arielrose","Team Conrad Junior Mint Bear Shirt Comfort Colors, Cousins Beach TSITP Shirt, Summer Beach Tee, Team Conrad Cousins Beach TShirt","5 out of 5 stars","https://i.etsystatic.com/7059083356/r/il/48637b/7059083356/il_340x270.7059083356_pm4y.jpg",""
"1781160336-67","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Anissa on Aug 23, 2025","It is my new favorite T shirt.","Anissa","Xaden Riorson Quote Comfort Colors Shirt, Fourth Wing Book Quotes, Xaddy Shirt, I Love You In Book Quotes, Romantasy Book Merch","5 out of 5 stars","https://i.etsystatic.com/6742952725/r/il/de8bd6/6742952725/il_340x270.6742952725_89sp.jpg","https://www.etsy.com/listing/1869970326/xaden-riorson-quote-comfort-colors-shirt?ref=shop_review"
"1781160336-68","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Etsy buyer on Aug 23, 2025","Exactly what I wanted. It’s perfect!","Etsy buyer","SJM Tour Comfort Colors Shirt, The Mass Tour Shirt, Acotar Shirt, Crescent City Merch, Throne Of Glass Shirt Merch, SJM Merch","5 out of 5 stars","https://i.etsystatic.com/6161126109/r/il/0169bd/6161126109/il_340x270.6161126109_fxc1.jpg","https://www.etsy.com/listing/1744959908/sjm-tour-comfort-colors-shirt-the-mass?ref=shop_review"
"1781160336-69","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","Etsy buyer on Aug 23, 2025","Very cute shirt, great quality and fast shipping.","Etsy buyer","Plated Prisoner Comfort Colors Shirt For Fan, Auren Goldfinch T Shirt, Gold Cage Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6659771658/r/il/2f47a7/6659771658/il_340x270.6659771658_3vcj.jpg","https://www.etsy.com/listing/1863063802/plated-prisoner-comfort-colors-shirt-for?ref=shop_review"
"1781160336-70","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=32","CuddlyFilth on Aug 23, 2025","great shirt, great gift, thank you","CuddlyFilth","Esquie Clair Obscur Expedition 33 Shirt Comfort Colors, Whee Whoo Funny Esquie T Shirt,  Gamer Gift Tee, Expedition Shirt for Fans","5 out of 5 stars","https://i.etsystatic.com/6916668226/r/il/04e98c/6916668226/il_340x270.6916668226_53pv.jpg","https://www.etsy.com/listing/4315988770/esquie-clair-obscur-expedition-33-shirt?ref=shop_review"
"1781160343-71","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Alyssa on Aug 23, 2025","Great shirt. Came as shown in photos.","Alyssa","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781160343-72","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Rachel on Aug 23, 2025","Looks exactly as pictured. The shirt material is soft and good quality, and the printing is well done.","Rachel","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781160343-73","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Maike on Aug 23, 2025","Nice quality and the print is surviving the wash. Thank you!","Maike","Run Little Mouse Comfort Colors Shirt, Rose Skeleton Shirt, Haunting Adeline Tshirt, Dark Romance Merch, Smut Reader, Book Lover Gifts","5 out of 5 stars","https://i.etsystatic.com/6654307922/r/il/50b192/6654307922/il_340x270.6654307922_skzi.jpg","https://www.etsy.com/listing/1861983874/run-little-mouse-comfort-colors-shirt?ref=shop_review"
"1781160343-74","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Etsy buyer on Aug 23, 2025","Love my new sweatshirt, item as described. True to size","Etsy buyer","Velaris The Night Court Acotar 2 Sided Comfort Colors Shirt, Velaris The Night Court Shirt, Court Of Dreams, Inner Circle Acotar Tee","5 out of 5 stars","https://i.etsystatic.com/6191051472/r/il/55c9c1/6191051472/il_340x270.6191051472_9fhf.jpg","https://www.etsy.com/listing/1762772738/velaris-the-night-court-acotar-2-sided?ref=shop_review"
"1781160343-75","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Cassidy on Aug 23, 2025","Love it! Original design and comfortable fit","Cassidy","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781160343-76","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Lizzie on Aug 23, 2025","This is such a cool shirt, and was even better than the photo.","Lizzie","Mr Darcy Pride and Prejudice Comfort Colors Shirt, You Have Bewitched Me T Shirt, Pemberley Jane Austen Merch, Fitzwilliam Darcy Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6781110960/r/il/6e0543/6781110960/il_340x270.6781110960_g7lr.jpg","https://www.etsy.com/listing/1899972965/mr-darcy-pride-and-prejudice-comfort?ref=shop_review"
"1781160343-77","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Chelsea on Aug 23, 2025","I love the thirteen! I’m usually a small but I got a large for lounging and it’s the perfect length to cover my butt :) so comfy and it got to me quickly, highly recommend!","Chelsea","The Thirteen Throne Of Glass Comfort Colors Shirt, Sjm Merch, From Now Until The Darkness Claims Us Shirt, We Are The Thirteen, Bookish Gift","5 out of 5 stars","https://i.etsystatic.com/6152739971/r/il/c64079/6152739971/il_340x270.6152739971_dcut.jpg","https://www.etsy.com/listing/1743087718/the-thirteen-throne-of-glass-comfort?ref=shop_review"
"1781160343-78","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Alexandra on Aug 23, 2025","Love this shirt! Auren is one of my favorite FMCs.","Alexandra","Plated Prisoner Comfort Colors Shirt For Fan, Auren Goldfinch T Shirt, Gold Cage Tee, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6659771658/r/il/2f47a7/6659771658/il_340x270.6659771658_3vcj.jpg","https://www.etsy.com/listing/1863063802/plated-prisoner-comfort-colors-shirt-for?ref=shop_review"
"1781160343-79","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Kaitlyn on Aug 23, 2025","It was perfect, and shipped quickly!","Kaitlyn","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781160343-80","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","fantasyhearts on Aug 22, 2025","Bought it specifically as a nightshirt and it fits perfectly! Adequately oversized. Only thing was that it was delivered at ten at night,but that’s not the seller’s fault.","fantasyhearts","Funny Astarion Game Fan Comfort Colors Shirt, You’re Not Alone T Shirt, Astarion BG3 Shirts, High Elf Gaming Apparel, Dark Humor Tee","5 out of 5 stars","https://i.etsystatic.com/6516465751/r/il/b055ab/6516465751/il_340x270.6516465751_q26b.jpg","https://www.etsy.com/listing/1834163623/funny-astarion-game-fan-comfort-colors?ref=shop_review"
"1781160343-81","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Jessica on Aug 22, 2025","The package came in about 4-5 days and the shirt itself is nice. Soft, the print is nicely made but it did smell like hardcore vinegar. It could've been the paint but when I opened the package I got smacked across the face with the smell. So maybe two washes would help with the smell. But overall a very nice shirt","Jessica","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","5 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781160343-82","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Marissa on Aug 22, 2025","Perfect! Cute, subtle and funny!","Marissa","Butcher  Blackbird Dark Romance  Comfort Colors Shirt, Cookie & Cream Ice Cream T Shirt, Brynne Inspired Book Shirt, Gift For Book Lover","5 out of 5 stars","https://i.etsystatic.com/6804793951/r/il/272151/6804793951/il_340x270.6804793951_p37c.jpg","https://www.etsy.com/listing/1894422303/butcher-blackbird-dark-romance-comfort?ref=shop_review"
"1781160343-83","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Etsy buyer on Aug 22, 2025","My new favorite shirt!!! The quality is amazing, the fit is perfect, and definitely recommend!","Etsy buyer","Little Osha Butterfly Comfort Colors Shirt, Quicksilver Callie Hart Shirt, Saeris Fane Kingfisher Inspired Tee, Quicksilver Fan Tshirt","5 out of 5 stars","https://i.etsystatic.com/6630489915/r/il/bcee2e/6630489915/il_340x270.6630489915_p9fz.jpg","https://www.etsy.com/listing/1861685575/little-osha-butterfly-comfort-colors?ref=shop_review"
"1781160343-84","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=33","Cory on Aug 22, 2025","came on time looks great","Cory","Onyx Storm Quest Squad Broccoli Comfort Colors Shirt, Fourth Wing Shirt, Broccoli Cat TShirt, Ridoc Romantasy Fan Shirt, Dragon Rider Tee","5 out of 5 stars","https://i.etsystatic.com/6639380422/r/il/a404db/6639380422/il_340x270.6639380422_5ak9.jpg","https://www.etsy.com/listing/1873254505/onyx-storm-quest-squad-broccoli-comfort?ref=shop_review"
"1781160350-85","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Samantha on Aug 22, 2025","Fast shipping and great quality!","Samantha","Fourth Wing Dragon Comfort Colors Shirt,  Tairn & Andarna TShirt, Basgiath War College Tee, Dragon Rider Shirt, Bookish Gift for Readers","5 out of 5 stars","https://i.etsystatic.com/6617905583/r/il/110f98/6617905583/il_340x270.6617905583_1pgb.jpg","https://www.etsy.com/listing/1834444012/fourth-wing-dragon-comfort-colors-shirt?ref=shop_review"
"1781160350-86","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Mary on Aug 22, 2025","LOVE LOVE LOVE!! New favorite shirt🫶","Mary","Run Little Mouse Comfort Colors Shirt, Rose Skeleton Shirt, Haunting Adeline Tshirt, Dark Romance Merch, Smut Reader, Book Lover Gifts","5 out of 5 stars","https://i.etsystatic.com/6654307922/r/il/50b192/6654307922/il_340x270.6654307922_skzi.jpg","https://www.etsy.com/listing/1861983874/run-little-mouse-comfort-colors-shirt?ref=shop_review"
"1781160350-87","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Kelli on Aug 22, 2025","Love the shirts! Colors are great and good quality tee, not flimsy.","Kelli","Wicked Change For Good Comfort Colors Shirt, Defy Gravity Broomstick Magic Wand, Wizard Movie Fan Shirt, Wicked Musical Fan Gift","5 out of 5 stars","https://i.etsystatic.com/6559794973/r/il/24d016/6559794973/il_340x270.6559794973_pw2i.jpg","https://www.etsy.com/listing/1822510059/wicked-change-for-good-comfort-colors?ref=shop_review"
"1781160350-88","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Rebekah on Aug 22, 2025","Super fun and cute for spooky season.","Rebekah","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","5 out of 5 stars","https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg","https://www.etsy.com/listing/4342572065/pick-your-poison-vintage-comfort-colors?ref=shop_review"
"1781160350-89","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Sarah on Aug 22, 2025","Came in pretty quickly. I liked the design","Sarah","Lilo And Stitch Pudge Controls The Weather Shirt Comfort Colors, Pudge Fish T-Shirt, Family Matching Shirt, Magic Kingdom Trip Tee","4 out of 5 stars","https://i.etsystatic.com/6984584463/r/il/f0ef2c/6984584463/il_340x270.6984584463_9v9h.jpg","https://www.etsy.com/listing/4319880515/lilo-and-stitch-pudge-controls-the?ref=shop_review"
"1781160350-90","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Gabrielle on Aug 22, 2025","Exactly as pictured. Love it!","Gabrielle","Pick Your Poison Vintage Comfort Colors Shirt, Princess Halloween TShirt, Kuzco Poison Apple Tee, Spooky Season, Villain Cartoon","5 out of 5 stars","https://i.etsystatic.com/7059086730/r/il/9879d3/7059086730/il_340x270.7059086730_mk6c.jpg",""
"1781160350-91","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Cecilia on Aug 22, 2025","Eeeeeeee! It’s perfect. Exactly as pictured and arrived soo fast! I can’t wait for fall so I can wear it.","Cecilia","Pottsfield Harvest Festival Shirt Comfort Colors Shirt, Pumpkin Village T Shirt, Vintage Cartoon Tee For Halloween Season, AutumnApparelGift","5 out of 5 stars","https://i.etsystatic.com/7098729042/r/il/24ab4e/7098729042/il_340x270.7098729042_gifg.jpg","https://www.etsy.com/listing/4349998710/pottsfield-harvest-festival-shirt?ref=shop_review"
"1781160350-92","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Ammy on Aug 22, 2025","Super comfy shirt and really cute design but the print is crooked. Not sure if that’s intentional to be at an angle but it feels off. Still cute tho! IG: @ammysalamii","Ammy","Astarion’s Juice Box BG3 Shirt Comfort Colors, Funny Astarion Game Fan T Shirt, Baldur’s Gate Inspired Tee, Dark Humor Tee Gift","4 out of 5 stars","https://i.etsystatic.com/6985816974/r/il/b66a6a/6985816974/il_340x270.6985816974_dnxu.jpg","https://www.etsy.com/listing/4329088440/astarions-juice-box-bg3-shirt-comfort?ref=shop_review"
"1781160350-93","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=28","https://www.etsy.com/shop/GONdesignJEWELRY/reviews?ref=pagination&page=34","Sarah on Aug 21, 2025","Wonderful shirt I’m so happy with it","Sarah","Bcba Neurodiversity Comfort Colors Shirt, Special Education Teacher Shirt, Mental Health TShirt, We Are Thrive Under Different Conditions","5 out of 5 stars","https://i.etsystatic.com/6950322456/r/il/1555b5/6950322456/il_340x270.6950322456_2ix0.jpg","https://www.etsy.com/listing/4322448509/bcba-neurodiversity-comfort-colors-shirt?ref=shop_review"
