shop_name,listing_id,title,tags,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11,image_12,image_13,image_14,image_15,image_16,image_17,image_18,image_19,image_20
Replace Mockup,1878683606,"Take Me To Woe’s Hollow Comfort Colors Shirt, The Biggest Waterfall Severance T Shirt, Lumon Macrodata Refinement TV Show Tee","Macrodata Refinement, Severance Tv Show, Lumon Tshirt, Lumon Inspired Tee, Severance New Season, Severance Inspired, Severance T Shirt, National Forest, Kier Eagan, Helena Eagen, Woes Hollow Shirt, Severance Tshirt, Corporate Dystopia",D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1878683606_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1883613313,"Nolite Te Bastardes Carborundorum Comfort Colors Shirt,  Feminist T Shirt, Don't Let The Bastards Grind You Down, Gift for Women","Nolite Te Bastardes, Anti Trump Shirt, Feminist Shirt, Democrat Shirt, Liberal Shirt, Funny Trump Shirts, Democrat Sweatshirt, Anti Trump Hoodie, Trump Sucks Shirt, Resist Shirt, Anti Trump Sweater, Maga Sweatshirt, Tshirt Against Trump",D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1883613313_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1739306676,"Maas National Parks Comfort Colors Shirt, SJM Universe Inspired Shirts, Terrasen Velaris Crescent City Fans T Shirt, Fantasy Reader Gift","Throne Of Glass, Booktok Merch, Acotar Merch, Rowan Whitethorn, Acotar Shirt, Sjm Merch, Manon Blackbeak, National Park Shirt, Bookish Merch, Aelin Galathynius, Terrasen Shirt, Acotar Merchandise, Acotar Gifts",D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_D4_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_E1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_E2_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_E3_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_E5_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_F1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_F2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_G1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_H1_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1739306676_pose_I1_dark_single.png,,
Replace Mockup,4311240528,"Happy Place Book Comfort Colors Shirt, The Lobster Fest Maine T Shirt, Emily Henry Merch Book Lover, Knott’s Harbor Tee, Bookish Gift","Bookish Merch, Reading is Hot, Happy Place Shirt, People We Meet Shirt, Meet On Vacation Tee, Lobster Fest, Maine Shirt, Harriet and Wyn, emily henry, Summer Reading, Happy Place, Funny Story, Knotts Harbor",D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4311240528_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1818836325,"They Didn't Burn Witches They Burned Women Comfort Colors Shirt, Feminist Witch Shirt, Bury The Patriarchy Tee, Women's Rights Shirt","They Burned Women, Halloween Feminist, Didn'T Burn Witches, Spooky Feminist, Witchy Feminist Tee, Witches They Burned, Feminist Witch Shirt, Witchy Aesthetic, Feminism Shirt, Comfort Colors Shirt, They Didnt Burn, Womens Rights Shirt, Equality Fall Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1818836325_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1785859793,"Barrington University The Ritual Merch Comfort Colors Shirt, Shantel Tessier Dark Romance, Smut Books TShirt, Ryat Archer, Book Lover Gift","The Ritual, I Vow You Vow We Vow, Dark Romance Books, The Sinner, BarringtonUniversity, Ryat Archer, Bookish Merch, Comfort Colors Shirt, Book Reader Shirt, Smut Books, Spicy Romance, Smut Reader, Dark Romance Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785859793_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4309021111,"Feral And Free Raccoon Shirt Comfort Colors, Funny 4th Of July Tee, American Feral Girl Shirt, Patriotic Usa Independence Day T-Shirt","America Lover Gift, American Pride Shirt, Americana T-SHirt, Comfort Colors Shirt, Feral Fourth of July, Feral Girl Summer, Feral but Free Shirt, Funny 4th of July, Patriotic Racoon Tee, USA Independence Day, Unhinged Meme TShirt, Unisex Graphic Tee, Retro Raccoon Tee",D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4309021111_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1877772129,"Retro Gulf Of Mexico Comfort Colors Shirt, Gulf Of Mexico Name Origin Tshirt, 1550 Exploration, Liberal Democrat Tee","Gulf Of Mexico Shirt, Mexico Name Origin, Geography Lover Tee, Gulf Coast Shirt, Coastal Explorer, Texas Beach Shirt, Mexico Lover Gift, Historical Geography, Gift For Mexican, Gulf Shores Shirt, Gifts For Democrats, Gulf America Trump, Gulf Of Mexico Tee",D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877772129_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1885798260,"Camp Half Blood Camping Comfort Colors Shirt, Lotus Hotel Black Jack T Shirt, Heroes of Olympus Tee, Book Lover Gift","Camp Half Blood, DemiGods Shirt, Pegasus Merch, Heroes Of Olympus, Olympians, Poseidon Shirt, Black Jack Shirt, Greek Mythology, Lotus Casino Tee, Pjo Merch, Lotus Hotel Casino, Rick Riordan, Graphic Tee",D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1885798260_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4307977727,"Belle's Book Club Shirt Comfort Colors, Tale As Old As Time Book Tee, Belle Princess Book Lover Gift, Aesthetic Book Cafe T-Shirt","Belle Book Shirt, Book Lover Shirt, Tale As Old As Time, Princess Belle Tee, Beauty Beast Shirt, Bookworm Shirt, Comfort Colors Tee, Disney Belle Shirt, Belle Book Club, Princess Reads, Disney Book Shirt, Bookish Gift, Belle Book Gift",D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4307977727_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1882035314,"They Didn't Burn Witches They Burned Women Comfort Colors Shirt, Bury The Patriarchy Tee, Women's Rights Shirt, Feminist Witch Shirt","They Burned Women, Didn'T Burn Witches, Burn The Patriarchy, Pro Choice Shirt, Witchy Feminist Tee, Witches They Burned, Feminist Witch Shirt, Witchy Aesthetic, Feminism Shirt, Comfort Colors Shirt, They Didnt Burn, Womens Rights Shirt, Equality Fall Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1882035314_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1877332982,"Pride and Prejudice Peacock Comfort Colors Shirt, Jane Austen Inspired T Shirt, Obstinate Headstrong Girl Tee, Book Lover Gift","Pride And Prejudice, Jane Austen Gift, Fitzwilliam Darcy, Book Lover Gift, Peacock Pride, Literary Shirt, Book Lover Shirt, Less Prejudice, Classical Literature, Pemberley Sweatshirt, Mr Darcy Shirt, Jane Austen Tshirt, Librarian Shirt",D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1877332982_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,4298156247,"Funny Steve Le Poisson Comfort Colors Shirt, Orange Fish Steve T Shirt, Funny Meme Tee, Cute Cartoon Fish Shirt","Gifts For Friends, Humorous T-Shirt, Beach Day Outfit, Cute Animal Shirt, Cartoon Fish Design, Casual Everyday Wear, Unique Gift Idea, Quirky Unisex Top, Funny Graphic Tee, Playful Cotton Shirt, Funny Meme Shirt, Le Poisson Steve Tee, Cozy Unisex Clothing",D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\4298156247_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1761374072,"The Maas Tour Comfort Colors Shirt,  SJM Fan Tee, Feyre Aelin Galathynius And Bryce, Acotar T Shirt, Gift For Book Lover","The Maas Tour, Throne Of Glass, Acotar Merch, The Night Court, Crescent City, Sjm Merch, Sarah J Maas Merch, Sarah J Maas Shirt, Bookish Merch, The Eras Tour Merch, Feyre And Rhysand, Acotar Velaris Shirt, Trendy Booktok",D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1761374072_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1879185724,"Defiant Jazz Scene Comfort Colors Shirt, Severance TV Show Inspired T- Shirt, Woe’s Hollow Sci-Fi Tee, Gift For Him Her","Defiant Jazz Shirt, Macrodata Refinement, Severance Fan Gift, Severance Fan Shirt, Funny Tv Show Shirt, Sci-Fi Fan Gift, Retro Severance Tee, Woe's Hollow Tee, Severance Tv Show, Severance Lover Tee, Severance Fan Tee, Lumon Industries, Milchick Helly Dance",D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1879185724_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1884663739,"Quicksilver Callie Hart Comfort Colors Shirt, Dont Call Her Sunshine Shirt, Moonlight Butterfly Tee, Kingfisher Fan Apparel, Bookish Gift","Quicksilver Shirt, Little Osha Shirt, Callie Hart Author, Fae Alchemy, Kingfisher Tee, Saeris Fane, Butterfly Shirt, Little Osha, Quicksilver Book, Quicksilver Merch, Fae And Alchemy, Bookish Merch, Fantasy Romance",D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1884663739_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1888654806,"Vicious Little Thing Powerless Comfort Colors Shirt, Powerless Bookish Shirt, Kai Azer Paedyn Gray Fan Shirt, Fantasy Bookish Tee","Powerless Shirt, Powerless Merch, Powerless Gift, Book Reader Gift, Romance Books, Bookish Merch, Kai Azer Shirt, Fantasy Bookish, Comfort Colors Shirt, Reckless Book, Vicious Little Thing, LaurenRoberts, Lauren Roberts",D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1888654806_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1802565604,"Xaden Riorson Comfort Color Shirt, Iron Flame Fan Shirt,  Fourth Wing Inspired, Dragon Rider Bookish, Basgiath War College, Bookish Gift","Xaden Riorson, Iron Flame, Dragon Rider Shirt, Basgiath War, Fourth Wing Fan, Riorson House, Rebecca Yarros, Fourth Wing Hoodie, Iron Flame Hoodie, Rider Quadrent Shirt, Fly Ordie Sweatshirt, BookishMerch, Bookish Merch",D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1802565604_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1901029017,"Reckless Lauren Roberts Bookish Comfort Colors Shirt, Powerless Series Shirt, Kai And Paedyn Fan Merch, Romantasy Shirt For Book Lover","Kai Azer Powerless, Bookish Gift, Book Lover Shirt, Fantasy Reader Shirt, Romance Novel Shirt, Powerless Merch, Book Merch, Comfort Colors Shirt, Lauren Roberts Book, Powerless Series, For The Reckless, Souls Who Dare To, Love And Be Loved",D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1901029017_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1823428268,"Custom 30th Birthday Comfort Colors Shirt, Not Me Turning 30 TShirt, Thirty Birthday Party Tee, Gift For Friends, 30th Birthday Social Club","30Th Birthday Gift, Dirty Thirty Shirt, Thirtieth Birthday, Thirty Birthday Tee, Birthday Party Shirt, Birthday Shirt Women, 30Th Birthday Party, Birthday Girl Shirt, Hello Thirty Shirt, 30Th Birthday Tshirt, Gift For Her, Funny Birthday Shirt, Thirty Birthday Gift",D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1823428268_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1744445966,"Reading Rainbow Comfort Colors Shirt, Teacher Appreciation Book Shirt, Take a Look It’s In A Book, Bookworm Gift, Back To School Tee","Book Lover Shirt, Take A Look Shirt, Book Nerd Shirt, Retro Reading Shirt, Librarian Shirt, I Love Reading Shirt, Book Club Shirt, Gift For Teacher Tee, Book Lover Tee, Gift For Book Lover, Teacher Appreciation, Back To School Shirt, Reading Rainbow Tee",D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_D2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1744445966_pose_D4_white_single.png,,,,,,,,,,,
Replace Mockup,1786379035,"Fan Of ACOTAR Series Comfort Colors Shirt, The Bat Boys Shirt, Velaris Book Lover T Shirt, SJM Inspired Tee, Gift For Bookish","Acomaf, Sarah J Maas, A Court Of Thorns, Acowar, Bookish Gift, Acotar Stickers, Acotar Book Series, Acosf, Feyre And Rhysand, Acotar Rebound Book, City Of Starlight, Acofas, Custom Cover",D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1786379035_pose_D2_white_single.png,,,,,,,,,,,,
Replace Mockup,1785340094,"Terrasen TOG Bookish Mug, Fireheart Ceramic Mug, House Galathynius SJM Merch, To Whatever End Mug, Gift For Bookish Fan","Terrasen Book, Throne Of Glass Fan, Kings Flame, Acotar Velaris Merch, To Whatever End, Crescent City Mug, Sarah J Maas Mug, The Thirteen Mug, Sjm Merch, Bookish Merch, Bookish Shirt, Aelin Galathynius, AelinGalathynius",D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_A1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_A2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_B1_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_B2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_C1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_C2_white_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_D1_dark_single.png,D:\Intern\Code\topcv-data-pipeline\output\single\1785340094_pose_D2_white_single.png,,,,,,,,,,,,
