shop_name,listing_id,title,price,tags,etsy_url,image_url,listing_age,views,favorites,reviews,avg_reviews,state,total_sold,visibility_score,est_reviews,category,sub_category,listing_type,ship_from,when_made,who_made,is_customizable,has_variations,mo_sales,mo_revenue,total_sales_est,growth_rate,listing_active_count
GONdesignJEWELRY,4477018641,"Wedding Table Runner, Personalized Last Name table sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception decor",30.99,"wedding table decor, sweetheart table, linen table runner, wedding banner, fabric wedding sign, wedding table runner, bridal shower gift, custom wedding, custom table runner, custom table sign, linen table sign, wedding table sign, wedding gift",https://www.etsy.com/listing/4477018641/wedding-table-runner-personalized-last,https://i.etsystatic.com/30078352/r/il/694740/7886428403/il_170x135.7886428403_skek.jpg,2,45,2,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474542610,"Loving Memory Wedding Sign, Personalized White Linen Chair sign, In Memory of Loved Ones, Wedding Aisle Sign, Remembrance Ceremony sign",32.99,"in loving memory, memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding decor, wedding sign, rustic wedding",https://www.etsy.com/listing/4474542610/loving-memory-wedding-sign-personalized,https://i.etsystatic.com/30078352/r/il/4d0537/7834312831/il_170x135.7834312831_j2a1.jpg,2,44,3,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4491470353,"Personalized Linen striped bar or event Sign, Linen Cotton, Wedding, Birthday, Anniversary, custom name bar wedding sign, wedding banner",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift, linen sheet",https://www.etsy.com/listing/4491470353/personalized-linen-striped-bar-or-event,https://i.etsystatic.com/30078352/r/il/6fee6a/7838634280/il_170x135.7838634280_8cyt.jpg,1,44,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4467497898,"Custom Logo Table Decor: Personalized Business Table Sign, Market Booth sign Display, Pop Up Shop Decoration Sign",30.99,"home decor, wall tapestry, canvas banner, canvas, printed table runner, printed sign, market sign, booth sign banner, color table runner, fair banner, market table sign, table runner logo",https://www.etsy.com/listing/4467497898/custom-logo-table-decor-personalized,https://i.etsystatic.com/30078352/r/il/3f844f/7823975377/il_170x135.7823975377_gh1y.jpg,2,40,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4482544123,"Personalized Linen striped bar or event Sign, Linen Cotton, Wedding decor sign, Anniversary, custom name bar wedding sign, wedding banner",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift",https://www.etsy.com/listing/4482544123/personalized-linen-striped-bar-or-event,https://i.etsystatic.com/30078352/r/il/258096/7922560989/il_170x135.7922560989_s2xo.jpg,1,39,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4486864803,"Reserved Wedding Memorial Chair Sign, In Loving Memory Sign, Personalized Linen Fabric Wedding Sign, Wedding Aisle Decor,Remembrance Wedding",32.99,"in loving memory, memorial sign, wedding reserve sign, wedding chair sign, wedding sign, wedding decor, wedding aisle decor, custom fabric sign, linen wedding sign, remembrance gift, photo memorial sign, mother memorial sign, father memorial gift",https://www.etsy.com/listing/4486864803/reserved-wedding-memorial-chair-sign-in,https://i.etsystatic.com/30078352/r/il/88e1e1/7948690297/il_170x135.7948690297_h7bv.jpg,1,38,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4455443961,"Custom Graphic Photo Vintage Custom 40th 50th Birthday Bootleg Shirt, Personalized Photo Tee, Funny Gift, Birthday Gift",13.63,"change design here, custom picture shirt, custom image shirt, funny 40th birthday, funny birthday shirt, birthday party gift, bootleg rap tee, match bday tees, your own bootleg, custom photo shirt, custom birthday tee, custom face birthday, photo shirts",https://www.etsy.com/listing/4455443961/custom-graphic-photo-vintage-custom-40th,https://i.etsystatic.com/30078352/r/il/296b17/7694504796/il_170x135.7694504796_oc8a.jpg,3,37,1,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4466938759,"Personalized Linen Wedding Table Runner – Old Money Elegance, Custom Welcome Banner for Modern Outdoor Ceremony & Engagement Party decor",30.99,"wedding table runner, wedding table sign, cutom sign, sweetheart table, linen table runner, custom wedding gift, family name sign, bridal shower gift, wedding banner linen, rustic wedding decor, engagement party, head table decor, custom table runner",https://www.etsy.com/listing/4466938759/personalized-linen-wedding-table-runner,https://i.etsystatic.com/30078352/r/il/182a0e/7820294893/il_170x135.7820294893_dn7f.jpg,2,37,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471894973,"Linen Reserved Chair Sign, Personalized Wedding Memorial sign Fabric Chair Banner, custom in loving memory from heaven sign",32.99,"fabric wedding sign, reserved chair sign, in loving memory, reserved for loved, linen reserved, wedding reserved, heaven memorial sign, fabric chair banner, linen ceremony sign, reserved in heaven",https://www.etsy.com/listing/4471894973/linen-reserved-chair-sign-personalized,https://i.etsystatic.com/30078352/r/il/38def1/7804865466/il_170x135.7804865466_jc8t.jpg,2,34,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4501966776,"Personalized Wedding Bar Sign Cheers To Family Name, Custom Polyester Bar Runner Sign, Elegant Wedding Cocktail Sign, Reception Decor",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4501966776/personalized-wedding-bar-sign-cheers-to,https://i.etsystatic.com/30078352/r/il/e85a27/8009641253/il_170x135.8009641253_88p6.jpg,1,34,4,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474522629,"Kid Pencil Graduation Stole, Custom Name Crayon Pre K Grad stole, Kindergarten Class Of 2026 Boy Girl, Personalized Graduation Gift for Son",19.99,"graduation gift, graduation stole, graduation sash, kids grad stole, kids graduation, preschool graduation, kindergarten grad, pre k graduation, class of 2026, grad sash kids, toddler graduation, montessori graduate, kindergarten stole",https://www.etsy.com/listing/4474522629/kid-pencil-graduation-stole-custom-name,https://i.etsystatic.com/30078352/r/il/9ef4dd/7822172214/il_170x135.7822172214_erb8.jpg,2,34,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4488344687,"Memorial Wedding Chair Sign, Reserved Banner for Loved Ones, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle, Rustic Accent decor",32.99,"memorial sign, wedding signs, wedding decor, memorial plaque, wedding decoration, in loving memory, wedding aisle decor, custom sign, rustic wedding, mother of the bride, mother of the groom, in memory banner, remembrance gift",https://www.etsy.com/listing/4488344687/memorial-wedding-chair-sign-reserved,https://i.etsystatic.com/30078352/r/il/a84328/7910658598/il_170x135.7910658598_gdo5.jpg,1,32,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4501965052,"Personalized striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Personalized Name Date bar sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4501965052/personalized-striped-bar-or-event-sign,https://i.etsystatic.com/30078352/r/il/df751b/8009641245/il_170x135.8009641245_m0h6.jpg,1,31,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4499665016,"Personalized Kid Pencil Graduation Stole, Custom Name Crayon Pre-K Graduation Sash, Kindergarten Class of 2026 Graduation Gift stole",19.99,"kids grad stole, custom grad stole, custom kids stole, graduation keepsake, grad gift for kid, preschool sash, girls grad sash, grad sash for boys, class of 2026, custom grad sash, kid name sash, preschool grad gift, prek grad girl",https://www.etsy.com/listing/4499665016/personalized-kid-pencil-graduation-stole,https://i.etsystatic.com/30078352/r/il/c3b877/7985402012/il_170x135.7985402012_84nz.jpg,1,31,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4496128984,"Fabric Bar Menu Sign, Wedding Cocktails, Signature Drink Wedding Sign, Personalized Cocktail Bar Sign, Linen Fabric Wedding Bar decor",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar decor, bar sign gift, linen sheet",https://www.etsy.com/listing/4496128984/fabric-bar-menu-sign-wedding-cocktails,https://i.etsystatic.com/30078352/r/il/3ddc22/7961686380/il_170x135.7961686380_kuaj.jpg,1,30,2,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474972338,"Custom Wedding Table runner, linen Last Name Sign, Personalised Table, Wedding sign,Bridal Dinner Table Sign, Fabric Bar Sign, birthday",30.99,"wedding sign gift, wedding decor gift, fabric sign, fabric bar sign, fabric wedding sign, wedding sign fabric, custom fabric sign, wedding last name, wedding table sign, family name sign, last name banner, engagement sign",https://www.etsy.com/listing/4474972338/custom-wedding-table-runner-linen-last,https://i.etsystatic.com/30078352/r/il/d11919/7872973781/il_170x135.7872973781_hrzw.jpg,2,29,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471258426,"Custom Graduation Stole, Personalized Kindergarten 2026 Sash, Custom Name School Graduate Gift, Colorful Pencil stole Keepsake",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, girl grad stole, sash for preschool, class of 2026 gift",https://www.etsy.com/listing/4471258426/custom-graduation-stole-personalized,https://i.etsystatic.com/30078352/r/il/6961fd/7800461284/il_170x135.7800461284_a3wy.jpg,2,27,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4467647682,"Custom Wedding Table Signs – Linen Fabric Sweetheart Table Runner, Personalized Reception Banner, Name Sign decor",30.99,"welcome sign, hanging wedding sign, quote wedding sign, linen wedding sign, personalized sign, fabric wedding signs, welcome signage, baby shower signs, linen table sign, head table sign, head table runner, wedding table sign, wedding table runner",https://www.etsy.com/listing/4467647682/custom-wedding-table-signs-linen-fabric,https://i.etsystatic.com/30078352/r/il/b71b6c/7825012795/il_170x135.7825012795_rk3m.jpg,2,25,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4470307701,"Memorial Wedding Chair Sign, In Loving Memory Linen Banner, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle Decor, linen sign",32.99,"memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding, wedding, in loving memory, wedding aisle sign",https://www.etsy.com/listing/4470307701/memorial-wedding-chair-sign-in-loving,https://i.etsystatic.com/30078352/r/il/30cb60/7794231374/il_170x135.7794231374_1p4g.jpg,2,25,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4481923705,"Perennial Linen Bar Menu, Fabric Cocktail Drink Menu, Customizable Wedding Bar Menu, Anniversary sign, custom name bar wedding sign decor",32.99,,https://www.etsy.com/listing/4481923705/perennial-linen-bar-menu-fabric-cocktail,https://i.etsystatic.com/30078352/r/il/0950a0/7918703921/il_170x135.7918703921_t1gx.jpg,1,24,1,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4477038604,"Personalized Memorial Wedding Chair Banner, Remembrance Ceremony Decor, In Loving Memory Sign, Ceremony Tribute, Wedding Aisle Decor",32.99,"in loving memory, memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding, wedding sign, rustic wedding",https://www.etsy.com/listing/4477038604/personalized-memorial-wedding-chair,https://i.etsystatic.com/30078352/r/il/96a885/7838557264/il_170x135.7838557264_870b.jpg,2,24,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4501974607,"Custom Name Kid Graduation Stole, Crayon Kindergarten Grad Stole, Graduation Gift for Daughter Son, Class of 2026 & Last Day Of School stole",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, class of 2026, crayon kids stole, kid graduation girl, kids name stole",https://www.etsy.com/listing/4501974607/custom-name-kid-graduation-stole-crayon,https://i.etsystatic.com/30078352/r/il/2f26ad/8048263325/il_170x135.8048263325_5729.jpg,1,22,0,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4470303411,"From heaven - Personalized Memorial Wedding Chair Banner, Remembrance Ceremony Decor, memorial mom gift",32.99,"memorial sign, wedding decor, sympathy gift, fabric wedding sign, wedding decoration, wedding aisle decor, loss of mother, memorial gift, celebration of life, in loving memory, mother of the bride, welcome sign wedding, custom wedding decor",https://www.etsy.com/listing/4470303411/from-heaven-personalized-memorial,https://i.etsystatic.com/30078352/r/il/09492b/7842132381/il_170x135.7842132381_4pav.jpg,2,22,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4501964802,"Personalized striped bar or event Sign, name Wedding Welcome banner, Fabric Bar Menu Banner, Personalized Name Date bar sign",32.99,"wedding sign, baby shower sign, bridal shower sign, custom wedding sign, welcome sign, baby shower, linen sign decor, bar sign decor, fabric bar sign, signature drinks, linen bar sign, wedding sign sign",https://www.etsy.com/listing/4501964802/personalized-striped-bar-or-event-sign,https://i.etsystatic.com/30078352/r/il/ab2e1c/8009641291/il_170x135.8009641291_ljqp.jpg,1,22,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4473872984,"Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table Decor, Wedding Reception table runner",30.99,"welcome sign, wedding welcome, wedding banner, custom wedding decor, wedding shower photo, wedding welcome sign, modern wedding, linen wedding banner, personalised banner, custom welcome sign, personalized sign, wedding table runner, table decor gift",https://www.etsy.com/listing/4473872984/wedding-table-runner-personalized-last,https://i.etsystatic.com/30078352/r/il/a304fb/7865850991/il_170x135.7865850991_md58.jpg,2,21,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4472868662,"Loving Memory dad Wedding Sign, Personalized White Linen Chair Banner, In Memory of Loved Ones, Wedding Aisle Sign,Remembrance Ceremony sign",32.99,"in loving memory, memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding decor, wedding sign, rustic wedding",https://www.etsy.com/listing/4472868662/loving-memory-dad-wedding-sign,https://i.etsystatic.com/30078352/r/il/bda806/7859392879/il_170x135.7859392879_thg0.jpg,2,21,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4463332610,"Monkey Punch Comfort Colors Shirt, Baby Monkey Holding Plush Toy T-Shirt, Animal Lover Gift, Viral Sad Monkey Meme, Mama & Youth Graphic Tee",13.63,"monkey punch, viral monkey meme, japanese macaque, retro monkey shirt, japan zoo, funny animal gift, meme lover gift, cute monkey plushie, support animal, mothers day gift, baby monkey tshirt, retro frame graphic, cute animal gift",https://www.etsy.com/listing/4463332610/monkey-punch-comfort-colors-shirt-baby,https://i.etsystatic.com/30078352/c/1818/1818/86/90/il/79c598/7748530250/il_170x135.7748530250_ejvu.jpg,3,21,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478154188,"Personalized Ceramic Locked Ring Dish, Toile De Jouy, Wedding Gift, Personalized Wedding Ring Dish, Engagement Gifts, Gift For Bride",23.99,"engagement gifts, bride to be gifts, custom wedding gift, trinket dish, jewelry storage, jewelry dish, engaged gift, engaged ring dish, ring dish wedding, wedding ring dish, ring dish, ring tray, bridal shower tray",https://www.etsy.com/listing/4478154188/personalized-ceramic-locked-ring-dish,https://i.etsystatic.com/30078352/r/il/225861/7893967131/il_170x135.7893967131_q0n2.jpg,2,20,0,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4474973168,"Custom Wedding Table Runner, Personalized Last Name Sign, Custom Linen Wedding Banner, Sweetheart Table sign, Wedding Reception table runner",30.99,"wedding sign gift, wedding decor gift, fabric sign, fabric bar sign, fabric wedding sign, wedding sign fabric, custom fabric sign, wedding last name, wedding table sign, family name sign, last name banner, engagement sign",https://www.etsy.com/listing/4474973168/custom-wedding-table-runner-personalized,https://i.etsystatic.com/30078352/r/il/aba488/7872981585/il_170x135.7872981585_1rex.jpg,2,19,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4471250000,"Personalized Kid Pencil Boy Girl Pre-K Grad stole, Class Of 2026 Kindergarten Stole,Pencil Graduation Stole, Custom Name Kid Grad Stole gift",19.99,"kids grad stole, custom kid stole, preschool grad gift, kindergarten stole, toddler graduation, grad stole for kids, pencil grad stole, custom grad sash, pre-k grad stole, graduation gift kid, cute grad stole, sash for preschool, class of 2026 gift",https://www.etsy.com/listing/4471250000/personalized-kid-pencil-boy-girl-pre-k,https://i.etsystatic.com/30078352/r/il/0cab61/7800380820/il_170x135.7800380820_rg78.jpg,2,19,1,3333,0,active,17006,0,0,Accessories,Scarves,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478163032,"2026 Graduation Gift,Personalized Graduation Jewelry Dish,Graduation Trinket Dish,Ring Dish for Graduation,school name Gifts for Daughter",23.99,"best gifts for her, vintage tray, trinket dish, graduation ring dish, grad jewelry dish, grad trinket dish, gifts for students, high school gifts, college grad gifts, graduation gifts, 2026 graduation gift, unique grad gifts, granddaughter tray",https://www.etsy.com/listing/4478163032/2026-graduation-giftpersonalized,https://i.etsystatic.com/30078352/r/il/db2393/7894028481/il_170x135.7894028481_o09h.jpg,2,18,0,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4473866035,"Custom Wedding Table Runner Sign linen Last Name Sign Est. Date, Personalized Head Table Decor, Linen Wedding Banner, Dinner Table runner",30.99,"last name fabric, last name sign, family name sign, wedding table runner, wedding last name, wedding sign fabric, custome fabric sign, fabric wedding sign, fabric bar sign, linen sign, wedding table decor, wedding table sign, wedding sign",https://www.etsy.com/listing/4473866035/custom-wedding-table-runner-sign-linen,https://i.etsystatic.com/30078352/r/il/4ed397/7817910312/il_170x135.7817910312_7hu9.jpg,2,17,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4486357380,"Wedding Memorial Sign - In Loving Memory Chair Sign, Reserved Seat Wedding Sign, Celebration of Life Decor, Sympathy chair sign",32.99,"custom linen sign, in memory sign, wedding in memory, wedding memorial, generations of love, in loving memory, memory photo sign, memorial chair sign, reserved chair sign, memory chair decor",https://www.etsy.com/listing/4486357380/wedding-memorial-sign-in-loving-memory,https://i.etsystatic.com/30078352/r/il/1dd963/7945445845/il_170x135.7945445845_mxv2.jpg,1,16,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4486344399,"Reserved Wedding Memorial Chair Sign, In Loving Memory Sign, Personalized Linen Fabric Wedding Sign, Wedding Aisle sign decor",32.99,"in loving memory, memorial sign, wedding signs, wedding decor, sympathy gift, memorial plaque, in memory sign, fabric wedding sign, wedding decoration, welcome sign, boho wedding decor, wedding sign, rustic wedding",https://www.etsy.com/listing/4486344399/reserved-wedding-memorial-chair-sign-in,https://i.etsystatic.com/30078352/r/il/1e2f9b/7897439808/il_170x135.7897439808_bzvi.jpg,1,16,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4486371355,"You Are Spec-tacular Scrub Cap, Funny OBGYN Speculum Surgical Hat, Gift For Nurse Surgeon, Comfortable Adjustable Nurse Scrub Cap gift",19.99,"obgyn scrub cap, spec tacular cap, funny nurse hat, gynecology gift, womens health cap, surgical scrub hat, nurse work cap, labor delivery hat, medical humor cap, hospital scrub hat, rn gift idea, bouffant scrub cap, healthcare scrub",https://www.etsy.com/listing/4486371355/you-are-spec-tacular-scrub-cap-funny,https://i.etsystatic.com/30078352/r/il/9c873f/7897638578/il_170x135.7897638578_1h2z.jpg,1,16,0,3333,0,active,17006,0,0,Accessories,Hats & Caps,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4489611807,Custom linen Baby Shower Sign • Modern Linen Wedding Sign • Baby Shower Banner • Personalised Wedding Decor • Engagement Party Sign,32.99,"fabric wedding sign, rustic wedding sign, wedding banner, engagement sign, baby shower sign, wedding decor, bridal shower sign, welcome sign, custom sign, modern wedding sign, outdoor wedding, ceremony sign, boho baby shower",https://www.etsy.com/listing/4489611807/custom-linen-baby-shower-sign-modern,https://i.etsystatic.com/30078352/r/il/c484b1/7967130997/il_170x135.7967130997_b1ap.jpg,1,15,0,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4478125817,"Photo Gift for Mom, Mama Birthday Gifts Jewelry Dish, Toile De Jouy Photo Trinket Tray Mother of the Bride Day Keepsake, graduation dishring",23.99,"unique mom gifts, mother grandmother, mom trinket dish, gift from daughter, birthday gift mom, mom photo gift, custom photo gift, photo trinket tray, photo trinket dish, photo ring dish, photo gifts for, graduation gifft, mothers day gifts",https://www.etsy.com/listing/4478125817/photo-gift-for-mom-mama-birthday-gifts,https://i.etsystatic.com/30078352/r/il/7b6b70/7893777329/il_170x135.7893777329_ej8q.jpg,2,15,1,3333,0,active,17006,0,0,Jewelry,Ring Dishes,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4516889142,"Custom Birthday Fabric Banner, Personalized Name Flag, Reusable Birthday Party Backdrop, Rustic Illustration, Nursery Decor",30.99,"birthday sign, fabric birthday sign, custom birthday sign, birthday name flag, birthday banner, custom banner, personalised banner, canvas birthday sign, canvas birthday name, custom fabric flag, linen sign, personalized sign, birthday flag",https://www.etsy.com/listing/4516889142/custom-birthday-fabric-banner,https://i.etsystatic.com/30078352/r/il/c35dc6/7813434570/il_170x135.7813434570_slgc.jpg,1,14,0,3396,0,active,17561,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,194
GONdesignJEWELRY,4488530113,"Golf 1st Birthday Banner, ANY AGE Golf Birthday Banner, Golf 1st Birthday Backdrop, Hole in One Welcome Sign, Plaid Golf Birthday sign",30.99,"hole in one backdrop, golf party backdrop, one year old banner, golf 1st birthday, golf birthday banner, hole in one banner, hole in one decor, hole in one sign, 1st birthday ideas, golf birthday party, golf birthday kids, mastered banner, plaid golf sign",https://www.etsy.com/listing/4488530113/golf-1st-birthday-banner-any-age-golf,https://i.etsystatic.com/30078352/r/il/71507a/7959940297/il_170x135.7959940297_c2ts.jpg,1,14,2,3333,0,active,17006,0,0,Paper & Party Supplies,Banners & Signs,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456032265,"Custom Comfort Colors Bootleg Shirt, Boyfriend Girlfriend Shirt, Face Shirt, Gift For Her, Personalized Birthday Gift, Gift For Him",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4456032265/custom-comfort-colors-bootleg-shirt,https://i.etsystatic.com/30078352/r/il/ebe598/7746704123/il_170x135.7746704123_9giv.jpg,3,14,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4461691576,"Custom Girlfriend Shirt, Boyfriend Comfort Colors Shirt, Face Shirt, Bachelorette Surprise, Personalized Birthday Bootleg Gift, Group Shirt",13.63,"custom t shirts, face shirt, girlfriend shirt, shirt for boyfriend, custom your bootleg, valentine gift, shirt with gf face, custom photo shirt, custom birthday tee, custom picture shirt, personalized photo, party shirt, bachelorette shirt",https://www.etsy.com/listing/4461691576/custom-girlfriend-shirt-boyfriend,https://i.etsystatic.com/30078352/r/il/3ffe6c/7785485557/il_170x135.7785485557_1jrx.jpg,3,13,0,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
GONdesignJEWELRY,4456590082,"Personalised Bestie Shirt, Comfort Colors Custom Photo Best Friend Shirt, Friendship Gift, Birthday Gift for Friend, BFF Birthday Gift Idea",13.63,"custom photo shirt, personalized shirt, gift for girlfriend, personalized photo, gift for bestie, gift for best friend, custom bestie gift, bridesmaid gift, best friend birthday, farewell gift, friendship gift, distance friendship, an old friend bestie",https://www.etsy.com/listing/4456590082/personalised-bestie-shirt-comfort-colors,https://i.etsystatic.com/30078352/r/il/1b94f4/7702291952/il_170x135.7702291952_yjh4.jpg,3,13,1,3333,0,active,17006,0,0,Clothing,T-shirts,physical,VN,made_to_order,i_did,False,True,,,,,176
